t,roll,pitch,yaw
1717604567.5305471,1.4742122985730484,0.007665865200098663,3.132889169217155
1717604567.5427566,1.4744553424869686,0.007238516086400593,3.1356268536267016
1717604567.5547771,1.47474991967115,0.0072422528344190905,3.138316628452641
1717604567.5666711,1.4750784728049289,0.005350273260273342,3.1402442890560684
1717604567.5846841,1.4754157746912508,0.0040623400601615635,3.1378212454750454
1717604567.5907335,1.4757359918120647,0.001914500267581848,3.1356912618378794
1717604567.6153772,1.4764482084491306,-0.0011529491630813704,3.141489871156599
1717604567.6388156,1.4767690840166217,-0.0021440811156025518,-3.1391556114130656
1717604567.6509187,1.4770885485887508,-0.0031443659694194753,-3.1414197142375384
1717604567.6685436,1.477459255291708,-0.00514963806533842,3.139550394481885
1717604567.6809921,1.4778400699878043,-0.007727793941465237,3.1382614342413375
1717604567.692702,1.4781776405077147,-0.0099487459186085,3.1398945680395705
1717604567.6930988,1.4785237002443457,-0.007601246735518271,3.13941481327063
1717604567.7050157,1.478822952240123,-0.007509759925569715,3.1367639529347824
1717604567.746786,1.4786348166685928,-0.008349663021909634,3.1304309686450407
1717604567.7647076,1.4781961321512063,-0.009249096253278943,3.1279465620254387
1717604567.7650704,1.4775099470295234,-0.010818841310407779,3.1261168834522346
1717604567.788717,1.4764756908985361,-0.012869943925921997,3.1280300998873685
1717604567.8005643,1.4754647893136439,-0.013412587231183704,3.1305655265833945
1717604567.800958,1.4745321375699627,-0.013307513449406838,3.133115923275639
1717604567.8133,1.4737472626725454,-0.011849741727054903,3.13526221164057
1717604567.8427155,1.4730013280855658,-0.009089871008693674,3.1355845547489967
1717604567.8545902,1.4722226754849708,-0.006376314822735196,3.135751953428821
1717604567.8666832,1.4711787746728835,-0.003229680529265321,3.136315896274028
1717604567.867098,1.4702165496433206,-0.0005267254434525209,3.137061073401306
1717604567.8967602,1.4693209965591925,0.0019919920944552073,3.1377061956116608
1717604567.9090428,1.4669855115745862,0.007778091201977372,3.1358391971082784
1717604567.9385586,1.4657152354148346,0.006923725625453768,3.1331560813657853
1717604567.9507806,1.4640933639593183,0.004824320378966353,3.131266068952239
1717604567.962761,1.4624315863277242,0.002491690275186655,3.1307048578049823
1717604567.9687052,1.4608797029196718,0.0005010727958536952,3.131181812979503
1717604567.9866574,1.4592675587923818,-0.0012250337650459458,3.1326225921871287
1717604567.9986758,1.4581070651398542,-0.0024974756584832617,3.133942852158266
1717604567.9991248,1.4568934967377276,-0.0038381218514100513,3.135709240339322
1717604568.0171273,1.4557621346346687,-0.005641788306052762,3.1362429516631036
1717604568.0465918,1.4545464482864543,-0.002452921437853047,3.1356344971284353
1717604568.0525234,1.4532259425773075,0.0007733986480197494,3.135800093915196
1717604568.0646646,1.4518482756791975,0.0036089776511721676,3.1370654478830517
1717604568.0706418,1.450484672204621,0.006388203015160024,3.138277689267287
1717604568.0948086,1.4492870690067086,0.009017850110762523,3.138804306237487
1717604568.118643,1.4461752045533471,0.01513175672593547,-3.1413179533802613
1717604568.1547093,1.4432814852871585,0.010408998179332342,-3.137990870655173
1717604568.1667457,1.441928479119186,0.008115806621126338,-3.1366524786463645
1717604568.1671233,1.4406842750097253,0.005817122687868856,-3.136170242186511
1717604568.1966705,1.4394352039953882,0.004604528315900036,-3.1380492681851093
1717604568.209943,1.4369046853602438,0.003751130457985879,-3.131887917345954
1717604568.2387064,1.4359762580924424,0.004177190275721503,-3.129000184009331
1717604568.2507176,1.4354650783807257,0.00486096546315623,-3.1263965692500446
1717604568.2626538,1.43534798322967,0.005351169305531806,-3.123830718340899
1717604568.2687106,1.4355548528611086,0.005743567719914447,-3.121321503496389
1717604568.286708,1.4359278854878121,0.008349847252480528,-3.12187292914737
1717604568.3047822,1.436352419927579,0.008944715117969841,-3.124455532191095
1717604568.3051803,1.4367732578575516,0.009600840978592198,-3.1270212829584336
1717604568.3170686,1.4371984802882767,0.009816601181821915,-3.129645539479429
1717604568.3422122,1.4376548032763723,0.008744983260689553,-3.132083780560478
1717604568.3528214,1.4381217377205189,0.006949519756728576,-3.1337958057720354
1717604568.3646793,1.4387306788633232,0.004956268953279599,-3.1358470334902173
1717604568.370676,1.4392996039722175,0.0034840832183422096,-3.1380109982905044
1717604568.4005737,1.4398012316886606,0.0018862895648660651,-3.139783318295023
1717604568.4131465,1.4408628602995235,0.0006809230354082107,3.13737619121621
1717604568.4367683,1.4411923706045406,0.000500238681839449,3.134618852373852
1717604568.4487114,1.4413510263021059,0.0008614940423361494,3.1320745317602894
1717604568.4665287,1.4413856345775555,0.0012967451603790982,3.129510281225943
1717604568.4731257,1.4413710068059695,0.0034875368748814584,3.1302201840380164
1717604568.4908984,1.44137104823716,0.005650499337679841,3.131824592566811
1717604568.5027318,1.4414111113612718,0.007479255169963161,3.1332391795350136
1717604568.503101,1.44150961374222,0.009204395727542291,3.1353807135022103
1717604568.5207918,1.4416737856384159,0.011171808164371633,3.1369624676708465
1717604568.5393836,1.441933724700091,0.013199115482436649,3.1385066844070515
1717604568.5569227,1.4422395081529062,0.01497489385538777,3.1400162325120466
1717604568.5686862,1.4426058404384265,0.01743534515403831,3.140082304309485
1717604568.5746503,1.4429472178115392,0.01866621936410944,3.1382663097059726
1717604568.586842,1.44328676414635,0.018309359101167648,3.1358685558164425
1717604568.5929968,1.4436111517069823,0.017650324697869754,3.133498389531923
1717604568.6054688,1.443926047687714,0.014875263190844869,3.1324687353679814
1717604568.6230445,1.4442366741447499,0.011874331154010792,3.1333557218377286
1717604568.646756,1.4445254639375176,0.009122041135674283,3.1347128949660314
1717604568.6587307,1.4448394013710193,0.007040474922096526,3.1367667746083328
1717604568.6710773,1.4452201841951056,0.005165602791834614,3.1389205962714612
1717604568.6771262,1.4456361441999992,0.0036232452422737325,3.1412506024943867
1717604568.6947975,1.4460652725024081,0.0042749837115713,-3.139495756678644
1717604568.7488534,1.4476523941957609,0.01141366864138063,3.1385979451446815
1717604568.760863,1.4480311903206857,0.010905109676073253,3.136075566670303
1717604568.7726655,1.4483659790344752,0.009509789806089118,3.1337894195387173
1717604568.773091,1.448626583415816,0.009092053974668859,3.1314244258684147
1717604568.7965875,1.4489245214005655,0.005975055313237322,3.131583728677721
1717604568.7969928,1.4491448052969071,0.0032111698312468073,3.1321460843983258
1717604568.8092995,1.4493051901392202,0.0038464552324845897,3.1343686752590947
1717604568.8270853,1.4494609778657257,0.004565524241786107,3.1369724777723333
1717604568.86864,1.449628566969978,0.004930432773429736,3.1393737997661377
1717604568.874981,1.4499223222805047,0.00965946402734665,3.1351397183538947
1717604568.8928444,1.4499977982051204,0.007662700752407862,3.1332078486608763
1717604568.893232,1.4500509665455417,0.005330738904820695,3.131671178522131
1717604568.904999,1.4500763801621426,0.003418329309836692,3.1297029672736683
1717604568.9230154,1.4501260510316645,0.001731162446710664,3.1276227974901274
1717604568.9467502,1.450175273779582,0.0006576118607791838,3.1264409988790893
1717604568.9588027,1.4503110086135007,0.0018246809152254947,3.128854608722407
1717604568.97075,1.4505121556835536,0.003168211734159727,3.131205014350148
1717604568.9767985,1.4507020397973691,0.004754467460869009,3.133074593863487
1717604569.00069,1.450883407153205,0.006839677128637005,3.1350021953016447
1717604569.0190997,1.4513373290025327,0.0037896409943233176,3.1411418176634354
1717604569.0427606,1.4515722746105075,0.006196165695925756,-3.141304033917791
1717604569.0546346,1.4518305799661126,0.003682598815651162,3.1408484338611755
1717604569.0666714,1.4521011372751083,0.001666941122577568,-3.1402435783960145
1717604569.0787592,1.4523470926507676,0.003980670027556564,-3.1402984393107047
1717604569.0791419,1.4525820231961,0.0056879489974660195,-3.1386115767952165
1717604569.0972087,1.4528727988165917,0.0027120334546180324,-3.1390704959969895
